step,A_hat,B_hat
exc_1,[[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]],[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]
exc_312,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_313,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_314,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_315,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_316,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_317,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_318,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_319,[[0.7941088679053434, -4.9101964286788085e-16, 0.07941088679051958, 8.591933461329797e-14], [2.40695149668469e-13, 0.794108867905474, -7.692524109442111e-14, 0.07941088679063112], [3.1062363652262016e-14, 1.6669690388868446e-14, 0.7941088679053543, -1.3883683970002907e-15], [2.1195015858441695e-14, 1.1088582167991424e-14, -6.517238670602133e-15, 0.7941088679053484]],[[0.003970544339532266, 2.651685995657153e-16], [6.5130917023068636e-15, 0.003970544339530433], [0.07941088679053562, -2.2633996317032943e-16], [-9.0062432703444e-16, 0.079410886790535]]
exc_320,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_321,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_322,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_323,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_324,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_325,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_326,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_327,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_328,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_329,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_330,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_331,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_332,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_333,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_334,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_335,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_336,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_337,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_338,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_339,[[0.8146979811148157, 1.3715126374211766e-15, 0.08146979811131543, 1.0095788034762372e-13], [6.428096698011153e-13, 0.8146979811151562, 2.9508583125163515e-13, 0.08146979811159956], [1.9092635688591436e-14, 1.0255091072011885e-14, 0.8146979811148163, -2.218221584181838e-15], [2.8222421167776933e-14, 1.492629693831555e-14, -7.116198740461791e-16, 0.8146979811148141]],[[0.004073489905576776, 4.26007378794623e-15], [-6.3825748208524634e-15, 0.00407348990556961], [0.0814697981114821, -3.6125408657760945e-16], [-5.376807599306346e-16, 0.081469798111482]]
exc_340,[[0.833228183003883, 3.0413512407998317e-13, 0.0833228183001183, 2.4725981167941476e-13], [3.701961797072148e-12, 0.8332281830053619, 1.1087297396664506e-13, 0.08332281830133861], [2.356982014035303e-14, 1.2776982205002158e-14, 0.8332281830033348, -1.287910099287155e-15], [3.200017012136834e-14, 1.7127658790073152e-14, -3.193714334701957e-16, 0.8332281830033305]],[[0.004166140915011345, 1.615341564353719e-14], [7.50991379327853e-15, 0.004166140915059964], [0.08332281830033361, 4.45105306322739e-17], [-6.963017720754541e-16, 0.08332281830033428]]
exc_341,[[0.833228183003883, 3.0413512407998317e-13, 0.0833228183001183, 2.4725981167941476e-13], [3.701961797072148e-12, 0.8332281830053619, 1.1087297396664506e-13, 0.08332281830133861], [2.356982014035303e-14, 1.2776982205002158e-14, 0.8332281830033348, -1.287910099287155e-15], [3.200017012136834e-14, 1.7127658790073152e-14, -3.193714334701957e-16, 0.8332281830033305]],[[0.004166140915011345, 1.615341564353719e-14], [7.50991379327853e-15, 0.004166140915059964], [0.08332281830033361, 4.45105306322739e-17], [-6.963017720754541e-16, 0.08332281830033428]]
exc_342,[[0.833228183003883, 3.0413512407998317e-13, 0.0833228183001183, 2.4725981167941476e-13], [3.701961797072148e-12, 0.8332281830053619, 1.1087297396664506e-13, 0.08332281830133861], [2.356982014035303e-14, 1.2776982205002158e-14, 0.8332281830033348, -1.287910099287155e-15], [3.200017012136834e-14, 1.7127658790073152e-14, -3.193714334701957e-16, 0.8332281830033305]],[[0.004166140915011345, 1.615341564353719e-14], [7.50991379327853e-15, 0.004166140915059964], [0.08332281830033361, 4.45105306322739e-17], [-6.963017720754541e-16, 0.08332281830033428]]
exc_343,[[0.833228183003883, 3.0413512407998317e-13, 0.0833228183001183, 2.4725981167941476e-13], [3.701961797072148e-12, 0.8332281830053619, 1.1087297396664506e-13, 0.08332281830133861], [2.356982014035303e-14, 1.2776982205002158e-14, 0.8332281830033348, -1.287910099287155e-15], [3.200017012136834e-14, 1.7127658790073152e-14, -3.193714334701957e-16, 0.8332281830033305]],[[0.004166140915011345, 1.615341564353719e-14], [7.50991379327853e-15, 0.004166140915059964], [0.08332281830033361, 4.45105306322739e-17], [-6.963017720754541e-16, 0.08332281830033428]]
